country_region,date,res_pct_chnge
Antigua and Barbuda,2020-08-03,NA
Antigua and Barbuda,2020-08-04,NA
Antigua and Barbuda,2020-08-05,NA
Antigua and Barbuda,2020-08-06,NA
Antigua and Barbuda,2020-08-07,NA
Antigua and Barbuda,2020-08-08,NA
Antigua and Barbuda,2020-08-09,NA
Antigua and Barbuda,2020-08-10,NA
Antigua and Barbuda,2020-08-11,NA
Antigua and Barbuda,2020-08-12,NA
Antigua and Barbuda,2020-08-13,NA
Antigua and Barbuda,2020-08-14,NA
Antigua and Barbuda,2020-08-15,NA
Antigua and Barbuda,2020-08-16,NA
Antigua and Barbuda,2020-08-17,13.5
Antigua and Barbuda,2020-08-18,14.5
Antigua and Barbuda,2020-08-19,12.5
Antigua and Barbuda,2020-08-20,15
Antigua and Barbuda,2020-08-21,20
Antigua and Barbuda,2020-08-24,11.5
Antigua and Barbuda,2020-08-25,12
Antigua and Barbuda,2020-08-26,12
Antigua and Barbuda,2020-08-27,12
Antigua and Barbuda,2020-08-28,10
Antigua and Barbuda,2020-08-31,9
Antigua and Barbuda,2020-09-01,11.5
Antigua and Barbuda,2020-09-02,10
Antigua and Barbuda,2020-09-03,12
Antigua and Barbuda,2020-09-04,9
Antigua and Barbuda,2020-09-07,8
Antigua and Barbuda,2020-09-08,11
Antigua and Barbuda,2020-09-09,7
Antigua and Barbuda,2020-09-10,9
Antigua and Barbuda,2020-09-11,NA
Antigua and Barbuda,2020-09-12,NA
Antigua and Barbuda,2020-09-13,NA
Antigua and Barbuda,2020-09-14,NA
Antigua and Barbuda,2020-09-15,NA
Antigua and Barbuda,2020-09-16,NA
Antigua and Barbuda,2020-09-17,NA
Antigua and Barbuda,2020-09-18,NA
Antigua and Barbuda,2020-09-19,NA
Antigua and Barbuda,2020-09-20,NA
Antigua and Barbuda,2020-09-21,NA
Antigua and Barbuda,2020-09-22,NA
Antigua and Barbuda,2020-09-23,NA
Antigua and Barbuda,2020-09-24,NA
Antigua and Barbuda,2020-09-25,NA
Antigua and Barbuda,2020-09-26,NA
Antigua and Barbuda,2020-09-27,NA
Antigua and Barbuda,2020-09-28,NA
Antigua and Barbuda,2020-09-29,NA
Antigua and Barbuda,2020-09-30,NA
Antigua and Barbuda,2020-10-01,NA
Antigua and Barbuda,2020-10-02,NA
Antigua and Barbuda,2020-10-03,NA
Antigua and Barbuda,2020-10-04,NA
Antigua and Barbuda,2020-10-05,NA
Antigua and Barbuda,2020-10-06,NA
Antigua and Barbuda,2020-10-07,NA
Antigua and Barbuda,2020-10-08,NA
Antigua and Barbuda,2020-10-09,NA
Antigua and Barbuda,2020-10-10,NA
Antigua and Barbuda,2020-10-11,NA
Antigua and Barbuda,2020-10-12,NA
Antigua and Barbuda,2020-10-13,NA
Antigua and Barbuda,2020-10-14,NA
Antigua and Barbuda,2020-10-15,NA
Antigua and Barbuda,2020-10-16,NA
Antigua and Barbuda,2020-10-17,NA
Antigua and Barbuda,2020-10-18,NA
Antigua and Barbuda,2020-10-19,NA
Antigua and Barbuda,2020-10-20,NA
Antigua and Barbuda,2020-10-21,NA
Antigua and Barbuda,2020-10-22,NA
Antigua and Barbuda,2020-10-23,NA
Antigua and Barbuda,2020-10-24,NA
Antigua and Barbuda,2020-10-25,NA
Antigua and Barbuda,2020-10-26,NA
Antigua and Barbuda,2020-10-27,NA
Antigua and Barbuda,2020-10-28,NA
Antigua and Barbuda,2020-10-29,NA
Antigua and Barbuda,2020-10-30,NA
Antigua and Barbuda,2020-10-31,NA
Antigua and Barbuda,2020-11-01,NA
Antigua and Barbuda,2020-11-02,NA
Antigua and Barbuda,2020-11-03,NA
Antigua and Barbuda,2020-11-04,NA
Antigua and Barbuda,2020-11-05,NA
Antigua and Barbuda,2020-11-06,NA
Antigua and Barbuda,2020-11-07,NA
Antigua and Barbuda,2020-11-08,NA
Antigua and Barbuda,2020-11-09,NA
Antigua and Barbuda,2020-11-10,NA
Antigua and Barbuda,2020-11-11,NA
Antigua and Barbuda,2020-11-12,NA
Antigua and Barbuda,2020-11-13,NA
Antigua and Barbuda,2020-11-14,NA
Antigua and Barbuda,2020-11-15,NA
Antigua and Barbuda,2020-11-16,NA
Antigua and Barbuda,2020-11-17,NA
Antigua and Barbuda,2020-11-18,NA
Antigua and Barbuda,2020-11-19,NA
Antigua and Barbuda,2020-11-20,NA
Antigua and Barbuda,2020-11-21,NA
Antigua and Barbuda,2020-11-22,NA
Antigua and Barbuda,2020-11-23,NA
Antigua and Barbuda,2020-11-24,NA
Antigua and Barbuda,2020-11-25,NA
Antigua and Barbuda,2020-11-26,NA
Antigua and Barbuda,2020-11-27,NA
Antigua and Barbuda,2020-11-28,NA
Antigua and Barbuda,2020-11-29,NA
Antigua and Barbuda,2020-11-30,NA
Antigua and Barbuda,2020-12-01,NA
Antigua and Barbuda,2020-12-02,NA
Antigua and Barbuda,2020-12-03,NA
Antigua and Barbuda,2020-12-04,NA
Antigua and Barbuda,2020-12-05,NA
Antigua and Barbuda,2020-12-06,NA
Antigua and Barbuda,2020-12-07,NA
Antigua and Barbuda,2020-12-08,NA
Antigua and Barbuda,2020-12-09,NA
Antigua and Barbuda,2020-12-10,NA
Antigua and Barbuda,2020-12-11,NA
Antigua and Barbuda,2020-12-12,NA
Antigua and Barbuda,2020-12-13,NA
Antigua and Barbuda,2020-12-14,NA
Antigua and Barbuda,2020-12-15,NA
Antigua and Barbuda,2020-12-16,NA
Antigua and Barbuda,2020-12-17,NA
Antigua and Barbuda,2020-12-18,NA
Antigua and Barbuda,2020-12-19,NA
Antigua and Barbuda,2020-12-20,NA
Antigua and Barbuda,2020-12-21,NA
Antigua and Barbuda,2020-12-22,NA
Antigua and Barbuda,2020-12-23,NA
Antigua and Barbuda,2020-12-24,NA
Antigua and Barbuda,2020-12-25,NA
Antigua and Barbuda,2020-12-26,NA
Antigua and Barbuda,2020-12-27,NA
Antigua and Barbuda,2020-12-28,NA
Antigua and Barbuda,2020-12-29,NA
Antigua and Barbuda,2020-12-30,NA
Antigua and Barbuda,2020-12-31,NA
Antigua and Barbuda,2021-01-01,NA
Antigua and Barbuda,2021-01-02,NA
Antigua and Barbuda,2021-01-03,NA
Antigua and Barbuda,2021-01-04,NA
Antigua and Barbuda,2021-01-05,NA
Antigua and Barbuda,2021-01-06,NA
Antigua and Barbuda,2021-01-07,NA
Antigua and Barbuda,2021-01-08,NA
Antigua and Barbuda,2021-01-09,NA
Antigua and Barbuda,2021-01-10,NA
Antigua and Barbuda,2021-01-11,NA
Antigua and Barbuda,2021-01-12,NA
Antigua and Barbuda,2021-01-13,NA
Antigua and Barbuda,2021-01-14,NA
Antigua and Barbuda,2021-01-15,NA
Antigua and Barbuda,2021-01-16,NA
Antigua and Barbuda,2021-01-17,NA
Antigua and Barbuda,2021-01-18,NA
Antigua and Barbuda,2021-01-19,NA
Antigua and Barbuda,2021-01-20,NA
Antigua and Barbuda,2021-01-21,NA
Antigua and Barbuda,2021-01-22,NA
Antigua and Barbuda,2021-01-23,NA
Antigua and Barbuda,2021-01-24,NA
Antigua and Barbuda,2021-01-25,NA
Antigua and Barbuda,2021-01-26,NA
Antigua and Barbuda,2021-01-27,NA
Antigua and Barbuda,2021-01-28,NA
Antigua and Barbuda,2021-01-29,NA
Antigua and Barbuda,2021-01-30,NA
Antigua and Barbuda,2021-01-31,NA
Antigua and Barbuda,2021-02-01,NA
Antigua and Barbuda,2021-02-02,NA
Antigua and Barbuda,2021-02-03,NA
Antigua and Barbuda,2021-02-04,NA
Antigua and Barbuda,2021-02-05,NA
Antigua and Barbuda,2021-02-06,NA
Antigua and Barbuda,2021-02-07,NA
Antigua and Barbuda,2021-02-08,NA
Argentina,2020-02-15,NA
Argentina,2020-02-16,NA
Argentina,2020-02-17,NA
Argentina,2020-02-18,NA
Argentina,2020-02-19,NA
Argentina,2020-02-20,NA
Argentina,2020-02-21,NA
Argentina,2020-02-22,NA
Argentina,2020-02-23,NA
Argentina,2020-02-24,NA
Argentina,2020-02-25,NA
Argentina,2020-02-26,NA
Argentina,2020-02-27,NA
Argentina,2020-02-28,NA
Argentina,2020-02-29,NA
Argentina,2020-03-01,NA
Argentina,2020-03-02,NA
Argentina,2020-03-03,NA
Argentina,2020-03-04,NA
Argentina,2020-03-05,NA
Argentina,2020-03-06,NA
Argentina,2020-03-07,NA
Argentina,2020-03-08,NA
Argentina,2020-03-09,NA
Argentina,2020-03-10,NA
Argentina,2020-03-11,NA
Argentina,2020-03-12,NA
Argentina,2020-03-13,NA
Argentina,2020-03-14,NA
Argentina,2020-03-15,NA
Argentina,2020-03-16,NA
Argentina,2020-03-17,NA
Argentina,2020-03-18,NA
Argentina,2020-03-19,NA
Argentina,2020-03-20,NA
Argentina,2020-03-21,NA
Argentina,2020-03-22,NA
Argentina,2020-03-23,NA
Argentina,2020-03-24,NA
Argentina,2020-03-25,NA
Argentina,2020-03-26,NA
Argentina,2020-03-27,NA
Argentina,2020-03-28,NA
Argentina,2020-03-29,NA
Argentina,2020-03-30,NA
Argentina,2020-03-31,NA
Argentina,2020-04-01,NA
Argentina,2020-04-02,NA
Argentina,2020-04-03,NA
Argentina,2020-04-04,NA
Argentina,2020-04-05,NA
Argentina,2020-04-06,NA
Argentina,2020-04-07,NA
Argentina,2020-04-08,NA
Argentina,2020-04-09,NA
Argentina,2020-04-10,NA
Argentina,2020-04-11,NA
Argentina,2020-04-12,NA
Argentina,2020-04-13,NA
Argentina,2020-04-14,NA
Argentina,2020-04-15,NA
Argentina,2020-04-16,NA
Argentina,2020-04-17,NA
Argentina,2020-04-18,NA
Argentina,2020-04-19,NA
Argentina,2020-04-20,NA
Argentina,2020-04-21,NA
Argentina,2020-04-22,NA
Argentina,2020-04-23,NA
Argentina,2020-04-24,NA
Argentina,2020-04-25,NA
Argentina,2020-04-26,NA
Argentina,2020-04-27,NA
Argentina,2020-04-28,NA
Argentina,2020-04-29,NA
Argentina,2020-04-30,NA
Argentina,2020-05-01,NA
Argentina,2020-05-02,NA
Argentina,2020-05-03,NA
Argentina,2020-05-04,NA
Argentina,2020-05-05,NA
Argentina,2020-05-06,NA
Argentina,2020-05-07,NA
Argentina,2020-05-08,NA
Argentina,2020-05-09,NA
Argentina,2020-05-10,NA
Argentina,2020-05-11,NA
Argentina,2020-05-12,NA
Argentina,2020-05-13,NA
Argentina,2020-05-14,NA
Argentina,2020-05-15,NA
Argentina,2020-05-16,NA
Argentina,2020-05-17,NA
Argentina,2020-05-18,NA
Argentina,2020-05-19,NA
Argentina,2020-05-20,NA
Argentina,2020-05-21,NA
Argentina,2020-05-22,NA
Argentina,2020-05-23,NA
Argentina,2020-05-24,NA
Argentina,2020-05-25,NA
Argentina,2020-05-26,NA
Argentina,2020-05-27,NA
Argentina,2020-05-28,NA
Argentina,2020-05-29,NA
Argentina,2020-05-30,NA
Argentina,2020-05-31,NA
Argentina,2020-06-01,NA
Argentina,2020-06-02,NA
Argentina,2020-06-03,NA
Argentina,2020-06-04,NA
Argentina,2020-06-05,NA
Argentina,2020-06-06,NA
Argentina,2020-06-07,NA
Argentina,2020-06-08,NA
Argentina,2020-06-09,NA
Argentina,2020-06-10,NA
Argentina,2020-06-11,NA
Argentina,2020-06-12,NA
Argentina,2020-06-13,NA
Argentina,2020-06-14,NA
Argentina,2020-06-15,NA
Argentina,2020-06-16,NA
Argentina,2020-06-17,NA
Argentina,2020-06-18,NA
Argentina,2020-06-19,NA
Argentina,2020-06-20,NA
Argentina,2020-06-21,NA
Argentina,2020-06-22,NA
Argentina,2020-06-23,NA
Argentina,2020-06-24,NA
Argentina,2020-06-25,NA
Argentina,2020-06-26,NA
Argentina,2020-06-27,NA
Argentina,2020-06-28,NA
Argentina,2020-06-29,NA
Argentina,2020-06-30,NA
Argentina,2020-07-01,NA
Argentina,2020-07-02,NA
Argentina,2020-07-03,NA
Argentina,2020-07-04,NA
Argentina,2020-07-05,NA
Argentina,2020-07-06,NA
Argentina,2020-07-07,NA
Argentina,2020-07-08,NA
Argentina,2020-07-09,NA
Argentina,2020-07-10,NA
Argentina,2020-07-11,NA
Argentina,2020-07-12,NA
Argentina,2020-07-13,NA
Argentina,2020-07-14,NA
Argentina,2020-07-15,NA
Argentina,2020-07-16,NA
Argentina,2020-07-17,NA
Argentina,2020-07-18,NA
Argentina,2020-07-19,NA
Argentina,2020-07-20,NA
Argentina,2020-07-21,NA
Argentina,2020-07-22,NA
Argentina,2020-07-23,NA
Argentina,2020-07-24,NA
Argentina,2020-07-25,NA
Argentina,2020-07-26,NA
Argentina,2020-07-27,NA
Argentina,2020-07-28,NA
Argentina,2020-07-29,NA
Argentina,2020-07-30,NA
Argentina,2020-07-31,NA
Argentina,2020-08-01,NA
Argentina,2020-08-02,NA
Argentina,2020-08-03,NA
Argentina,2020-08-04,NA
Argentina,2020-08-05,NA
Argentina,2020-08-06,NA
Argentina,2020-08-07,NA
Argentina,2020-08-08,NA
Argentina,2020-08-09,NA
Argentina,2020-08-10,NA
Argentina,2020-08-11,NA
Argentina,2020-08-12,NA
Argentina,2020-08-13,NA
Argentina,2020-08-14,NA
Argentina,2020-08-15,NA
Argentina,2020-08-16,NA
Argentina,2020-08-17,NA
Argentina,2020-08-18,NA
Argentina,2020-08-19,NA
Argentina,2020-08-20,NA
Argentina,2020-08-21,NA
Argentina,2020-08-22,NA
Argentina,2020-08-23,NA
Argentina,2020-08-24,NA
Argentina,2020-08-25,NA
Argentina,2020-08-26,NA
Argentina,2020-08-27,NA
Argentina,2020-08-28,NA
Argentina,2020-08-29,NA
Argentina,2020-08-30,NA
Argentina,2020-08-31,NA
Argentina,2020-09-01,NA
Argentina,2020-09-02,NA
Argentina,2020-09-03,NA
Argentina,2020-09-04,NA
Argentina,2020-09-05,NA
Argentina,2020-09-06,NA
Argentina,2020-09-07,NA
Argentina,2020-09-08,NA
Argentina,2020-09-09,NA
Argentina,2020-09-10,NA
Argentina,2020-09-11,NA
Argentina,2020-09-12,NA
Argentina,2020-09-13,NA
Argentina,2020-09-14,NA
Argentina,2020-09-15,NA
Argentina,2020-09-16,NA
Argentina,2020-09-17,NA
Argentina,2020-09-18,NA
Argentina,2020-09-19,NA
Argentina,2020-09-20,NA
Argentina,2020-09-21,NA
Argentina,2020-09-22,NA
Argentina,2020-09-23,NA
Argentina,2020-09-24,NA
Argentina,2020-09-25,NA
Argentina,2020-09-26,NA
Argentina,2020-09-27,NA
Argentina,2020-09-28,NA
Argentina,2020-09-29,NA
Argentina,2020-09-30,NA
Argentina,2020-10-01,NA
Argentina,2020-10-02,NA
Argentina,2020-10-03,NA
Argentina,2020-10-04,NA
Argentina,2020-10-05,NA
Argentina,2020-10-06,NA
Argentina,2020-10-07,NA
Argentina,2020-10-08,NA
Argentina,2020-10-09,NA
Argentina,2020-10-10,NA
Argentina,2020-10-11,NA
Argentina,2020-10-12,NA
Argentina,2020-10-13,NA
Argentina,2020-10-14,NA
Argentina,2020-10-15,NA
Argentina,2020-10-16,NA
Argentina,2020-10-17,NA
Argentina,2020-10-18,NA
Argentina,2020-10-19,NA
Argentina,2020-10-20,NA
Argentina,2020-10-21,NA
Argentina,2020-10-22,NA
Argentina,2020-10-23,NA
Argentina,2020-10-24,NA
Argentina,2020-10-25,NA
Argentina,2020-10-26,NA
Argentina,2020-10-27,NA
Argentina,2020-10-28,NA
Argentina,2020-10-29,NA
Argentina,2020-10-30,NA
Argentina,2020-10-31,NA
Argentina,2020-11-01,NA
Argentina,2020-11-02,NA
Argentina,2020-11-03,NA
Argentina,2020-11-04,NA
Argentina,2020-11-05,NA
Argentina,2020-11-06,NA
Argentina,2020-11-07,NA
Argentina,2020-11-08,NA
Argentina,2020-11-09,NA
Argentina,2020-11-10,NA
Argentina,2020-11-11,NA
Argentina,2020-11-12,NA
Argentina,2020-11-13,NA
Argentina,2020-11-14,NA
Argentina,2020-11-15,NA
Argentina,2020-11-16,NA
Argentina,2020-11-17,NA
Argentina,2020-11-18,NA
Argentina,2020-11-19,NA
Argentina,2020-11-20,NA
Argentina,2020-11-21,NA
Argentina,2020-11-22,NA
Argentina,2020-11-23,NA
Argentina,2020-11-24,NA
Argentina,2020-11-25,NA
Argentina,2020-11-26,NA
Argentina,2020-11-27,NA
Argentina,2020-11-28,NA
Argentina,2020-11-29,NA
Argentina,2020-11-30,NA
Argentina,2020-12-01,NA
Argentina,2020-12-02,NA
Argentina,2020-12-03,NA
Argentina,2020-12-04,NA
Argentina,2020-12-05,NA
Argentina,2020-12-06,NA
Argentina,2020-12-07,NA
Argentina,2020-12-08,NA
Argentina,2020-12-09,NA
Argentina,2020-12-10,NA
Argentina,2020-12-11,NA
Argentina,2020-12-12,NA
Argentina,2020-12-13,NA
Argentina,2020-12-14,NA
Argentina,2020-12-15,NA
Argentina,2020-12-16,NA
Argentina,2020-12-17,NA
Argentina,2020-12-18,NA
Argentina,2020-12-19,NA
Argentina,2020-12-20,NA
Argentina,2020-12-21,NA
Argentina,2020-12-22,NA
Argentina,2020-12-23,NA
Argentina,2020-12-24,NA
Argentina,2020-12-25,NA
Argentina,2020-12-26,NA
Argentina,2020-12-27,NA
Argentina,2020-12-28,NA
Argentina,2020-12-29,NA
Argentina,2020-12-30,NA
Argentina,2020-12-31,NA
Argentina,2021-01-01,NA
Argentina,2021-01-02,NA
Argentina,2021-01-03,NA
Argentina,2021-01-04,NA
Argentina,2021-01-05,NA
Argentina,2021-01-06,NA
Argentina,2021-01-07,NA
Argentina,2021-01-08,NA
Argentina,2021-01-09,NA
Argentina,2021-01-10,NA
Argentina,2021-01-11,NA
Argentina,2021-01-12,NA
Argentina,2021-01-13,NA
Argentina,2021-01-14,NA
Argentina,2021-01-15,NA
Argentina,2021-01-16,NA
Argentina,2021-01-17,NA
Argentina,2021-01-18,NA
Argentina,2021-01-19,NA
Argentina,2021-01-20,NA
Argentina,2021-01-21,NA
Argentina,2021-01-22,NA
Argentina,2021-01-23,NA
Argentina,2021-01-24,NA
Argentina,2021-01-25,NA
Argentina,2021-01-26,NA
Argentina,2021-01-27,NA
Argentina,2021-01-28,NA
Argentina,2021-01-29,NA
Argentina,2021-01-30,NA
Argentina,2021-01-31,NA
Argentina,2021-02-01,NA
Argentina,2021-02-02,NA
Argentina,2021-02-03,NA
Argentina,2021-02-04,NA
Argentina,2021-02-05,NA
Argentina,2021-02-06,NA
Argentina,2021-02-07,NA
Argentina,2021-02-08,NA
Aruba,2020-02-15,-2
Aruba,2020-02-16,0
Aruba,2020-02-17,6
Aruba,2020-02-18,4
Aruba,2020-02-19,4
Aruba,2020-02-20,1
Aruba,2020-02-21,1
Aruba,2020-02-22,0
Aruba,2020-02-23,-5
Aruba,2020-02-24,18
Aruba,2020-02-25,0
Aruba,2020-02-26,1
Aruba,2020-02-27,0
Aruba,2020-02-28,-3
Aruba,2020-02-29,0
Aruba,2020-03-01,0
Aruba,2020-03-02,1
Aruba,2020-03-03,0
Aruba,2020-03-04,1
Aruba,2020-03-05,0
Aruba,2020-03-06,-2
Aruba,2020-03-07,1
Aruba,2020-03-08,1
Aruba,2020-03-09,1
Aruba,2020-03-10,1
Aruba,2020-03-11,2
Aruba,2020-03-12,2
Aruba,2020-03-13,1
Aruba,2020-03-14,7
Aruba,2020-03-15,6
Aruba,2020-03-16,12
Aruba,2020-03-17,15
Aruba,2020-03-18,32
Aruba,2020-03-19,21
Aruba,2020-03-20,22
Aruba,2020-03-21,21
Aruba,2020-03-22,NA
Aruba,2020-03-23,24
Aruba,2020-03-24,26
Aruba,2020-03-25,27
Aruba,2020-03-26,27
Aruba,2020-03-27,25
Aruba,2020-03-28,20
Aruba,2020-03-29,NA
Aruba,2020-03-30,35
Aruba,2020-03-31,34
Aruba,2020-04-01,34
Aruba,2020-04-02,35
Aruba,2020-04-03,34
Aruba,2020-04-04,NA
Aruba,2020-04-05,NA
Aruba,2020-04-06,32
Aruba,2020-04-07,31
Aruba,2020-04-08,31
Aruba,2020-04-09,30
Aruba,2020-04-10,NA
Aruba,2020-04-11,NA
Aruba,2020-04-12,NA
Aruba,2020-04-13,NA
Aruba,2020-04-14,29
Aruba,2020-04-15,32
Aruba,2020-04-16,32
Aruba,2020-04-17,32
Aruba,2020-04-18,NA
Aruba,2020-04-19,NA
Aruba,2020-04-20,30
Aruba,2020-04-21,30
Aruba,2020-04-22,30
Aruba,2020-04-23,30
Aruba,2020-04-24,29
Aruba,2020-04-25,23
Aruba,2020-04-26,NA
Aruba,2020-04-27,NA
Aruba,2020-04-28,21
Aruba,2020-04-29,27
Aruba,2020-04-30,25
Aruba,2020-05-01,NA
Aruba,2020-05-02,21
Aruba,2020-05-03,NA
Aruba,2020-05-04,24
Aruba,2020-05-05,24
Aruba,2020-05-06,24
Aruba,2020-05-07,25
Aruba,2020-05-08,23
Aruba,2020-05-09,19
Aruba,2020-05-10,NA
Aruba,2020-05-11,23
Aruba,2020-05-12,23
Aruba,2020-05-13,24
Aruba,2020-05-14,22
Aruba,2020-05-15,23
Aruba,2020-05-16,19
Aruba,2020-05-17,NA
Aruba,2020-05-18,20
Aruba,2020-05-19,20
Aruba,2020-05-20,19
Aruba,2020-05-21,31
Aruba,2020-05-22,21
Aruba,2020-05-23,15
Aruba,2020-05-24,NA
Aruba,2020-05-25,17
Aruba,2020-05-26,16
Aruba,2020-05-27,17
Aruba,2020-05-28,16
Aruba,2020-05-29,14
Aruba,2020-05-30,11
Aruba,2020-05-31,NA
Aruba,2020-06-01,14
Aruba,2020-06-02,13
Aruba,2020-06-03,15
Aruba,2020-06-04,15
Aruba,2020-06-05,12
Aruba,2020-06-06,11
Aruba,2020-06-07,NA
Aruba,2020-06-08,13
Aruba,2020-06-09,13
Aruba,2020-06-10,15
Aruba,2020-06-11,15
Aruba,2020-06-12,12
Aruba,2020-06-13,12
Aruba,2020-06-14,9
Aruba,2020-06-15,13
Aruba,2020-06-16,12
Aruba,2020-06-17,14
Aruba,2020-06-18,14
Aruba,2020-06-19,9
Aruba,2020-06-20,10
Aruba,2020-06-21,6
Aruba,2020-06-22,14
Aruba,2020-06-23,12
Aruba,2020-06-24,13
Aruba,2020-06-25,12
Aruba,2020-06-26,9
Aruba,2020-06-27,9
Aruba,2020-06-28,7
Aruba,2020-06-29,11
Aruba,2020-06-30,10
Aruba,2020-07-01,10
Aruba,2020-07-02,11
Aruba,2020-07-03,8
Aruba,2020-07-04,8
Aruba,2020-07-05,6
Aruba,2020-07-06,11
Aruba,2020-07-07,12
Aruba,2020-07-08,11
Aruba,2020-07-09,11
Aruba,2020-07-10,9
Aruba,2020-07-11,8
Aruba,2020-07-12,7
Aruba,2020-07-13,11
Aruba,2020-07-14,12
Aruba,2020-07-15,12
Aruba,2020-07-16,12
Aruba,2020-07-17,10
Aruba,2020-07-18,8
Aruba,2020-07-19,5
Aruba,2020-07-20,11
Aruba,2020-07-21,11
Aruba,2020-07-22,11
Aruba,2020-07-23,11
Aruba,2020-07-24,9
Aruba,2020-07-25,10
Aruba,2020-07-26,7
Aruba,2020-07-27,11
Aruba,2020-07-28,10
Aruba,2020-07-29,10
Aruba,2020-07-30,9
Aruba,2020-07-31,7
Aruba,2020-08-01,4
Aruba,2020-08-02,3
Aruba,2020-08-03,10
Aruba,2020-08-04,11
Aruba,2020-08-05,13
Aruba,2020-08-06,15
Aruba,2020-08-07,16
Aruba,2020-08-08,14
Aruba,2020-08-09,NA
Aruba,2020-08-10,16
Aruba,2020-08-11,16
Aruba,2020-08-12,17
Aruba,2020-08-13,16
Aruba,2020-08-14,15
Aruba,2020-08-15,13
Aruba,2020-08-16,10
Aruba,2020-08-17,14
Aruba,2020-08-18,16
Aruba,2020-08-19,16
Aruba,2020-08-20,15
Aruba,2020-08-21,13
Aruba,2020-08-22,11
Aruba,2020-08-23,9
Aruba,2020-08-24,13
Aruba,2020-08-25,13
Aruba,2020-08-26,14
Aruba,2020-08-27,13
Aruba,2020-08-28,12
Aruba,2020-08-29,11
Aruba,2020-08-30,8
Aruba,2020-08-31,12
Aruba,2020-09-01,11
Aruba,2020-09-02,13
Aruba,2020-09-03,12
Aruba,2020-09-04,11
Aruba,2020-09-05,10
Aruba,2020-09-06,8
Aruba,2020-09-07,11
Aruba,2020-09-08,11
Aruba,2020-09-09,12
Aruba,2020-09-10,12
Aruba,2020-09-11,11
Aruba,2020-09-12,11
Aruba,2020-09-13,NA
Aruba,2020-09-14,11
Aruba,2020-09-15,11
Aruba,2020-09-16,12
Aruba,2020-09-17,13
Aruba,2020-09-18,12
Aruba,2020-09-19,14
Aruba,2020-09-20,NA
Aruba,2020-09-21,13
Aruba,2020-09-22,11
Aruba,2020-09-23,11
Aruba,2020-09-24,13
Aruba,2020-09-25,11
Aruba,2020-09-26,11
Aruba,2020-09-27,9
Aruba,2020-09-28,12
Aruba,2020-09-29,11
Aruba,2020-09-30,9
Aruba,2020-10-01,8
Aruba,2020-10-02,10
Aruba,2020-10-03,12
Aruba,2020-10-04,6
Aruba,2020-10-05,9
Aruba,2020-10-06,10
Aruba,2020-10-07,10
Aruba,2020-10-08,12
Aruba,2020-10-09,10
Aruba,2020-10-10,8
Aruba,2020-10-11,7
Aruba,2020-10-12,9
Aruba,2020-10-13,9
Aruba,2020-10-14,10
Aruba,2020-10-15,10
Aruba,2020-10-16,8
Aruba,2020-10-17,10
Aruba,2020-10-18,8
Aruba,2020-10-19,9
Aruba,2020-10-20,13
Aruba,2020-10-21,8
Aruba,2020-10-22,8
Aruba,2020-10-23,5
Aruba,2020-10-24,6
Aruba,2020-10-25,6
Aruba,2020-10-26,7
Aruba,2020-10-27,7
Aruba,2020-10-28,7
Aruba,2020-10-29,6
Aruba,2020-10-30,3
Aruba,2020-10-31,4
Aruba,2020-11-01,5
Aruba,2020-11-02,5
Aruba,2020-11-03,5
Aruba,2020-11-04,6
Aruba,2020-11-05,7
Aruba,2020-11-06,4
Aruba,2020-11-07,6
Aruba,2020-11-08,6
Aruba,2020-11-09,6
Aruba,2020-11-10,5
Aruba,2020-11-11,6
Aruba,2020-11-12,7
Aruba,2020-11-13,6
Aruba,2020-11-14,6
Aruba,2020-11-15,5
Aruba,2020-11-16,7
Aruba,2020-11-17,6
Aruba,2020-11-18,6
Aruba,2020-11-19,6
Aruba,2020-11-20,3
Aruba,2020-11-21,5
Aruba,2020-11-22,4
Aruba,2020-11-23,4
Aruba,2020-11-24,3
Aruba,2020-11-25,4
Aruba,2020-11-26,2
Aruba,2020-11-27,0
Aruba,2020-11-28,2
Aruba,2020-11-29,2
Aruba,2020-11-30,2
Aruba,2020-12-01,1
Aruba,2020-12-02,2
Aruba,2020-12-03,2
Aruba,2020-12-04,0
Aruba,2020-12-05,2
Aruba,2020-12-06,2
Aruba,2020-12-07,3
Aruba,2020-12-08,2
Aruba,2020-12-09,3
Aruba,2020-12-10,2
Aruba,2020-12-11,-2
Aruba,2020-12-12,0
Aruba,2020-12-13,1
Aruba,2020-12-14,2
Aruba,2020-12-15,1
Aruba,2020-12-16,1
Aruba,2020-12-17,1
Aruba,2020-12-18,0
Aruba,2020-12-19,-1
Aruba,2020-12-20,-1
Aruba,2020-12-21,3
Aruba,2020-12-22,2
Aruba,2020-12-23,2
Aruba,2020-12-24,3
Aruba,2020-12-25,19
Aruba,2020-12-26,10
Aruba,2020-12-27,1
Aruba,2020-12-28,6
Aruba,2020-12-29,5
Aruba,2020-12-30,7
Aruba,2020-12-31,7
Aruba,2021-01-01,22
Aruba,2021-01-02,10
Aruba,2021-01-03,4
Aruba,2021-01-04,9
Aruba,2021-01-05,8
Aruba,2021-01-06,6
Aruba,2021-01-07,6
Aruba,2021-01-08,3
Aruba,2021-01-09,4
Aruba,2021-01-10,3
Aruba,2021-01-11,3
Aruba,2021-01-12,2
Aruba,2021-01-13,3
Aruba,2021-01-14,3
